day,store_type,channel,campaign_network,installs,cost,all_revenue_total_d0,all_revenue_total_d3,all_revenue_total_d7,all_revenue_total_d14,all_revenue_total_d30,all_revenue_total_d60,all_revenue_total_d90,all_revenue_total_d120,all_revenue_total_m6,retention_rate_d1,retention_rate_d3,retention_rate_d14,retention_rate_d30,retention_rate_d60,retention_rate_d90,retention_rate_d120,retention_rate_m6,ecpi_all
2025-07-16,app_store,TikTok for Business,[TK] WG - iOS - US - Install2,11,24.7163,0.8476,1.2611,1.4142,3.029,4.2187,4.5928,4.5928,4.5928,4.6582,0.3636,0.1818,0.0909,0.0909,0.0,0.0,0.0,0.0,2.2469
2025-07-22,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,3.3253,0.0516,0.1048,0.1117,0.1117,0.1117,0.1127,0.1127,0.1127,0.1138,0.4545,0.1818,0.0,0.0,0.0909,0.0909,0.0,0.1818,0.3023
2025-07-30,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,11.7665,1.7948,1.8747,1.9016,1.9259,1.9259,1.9259,1.9259,1.9259,1.9259,0.3636,0.0909,0.0,0.0909,0.0,0.0,0.0,0.0,1.0697
2025-07-30,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,11,11.9153,0.5879,0.8945,0.9462,0.9462,0.9722,0.9722,0.9722,0.9722,0.9721,0.0909,0.3636,0.0,0.0909,0.0,0.0,0.0,0.0909,1.0832
2025-08-05,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,7.9635,1.5782,1.7071,1.7071,4.2049,6.9669,7.1184,7.3742,7.3742,7.9339,0.3636,0.0909,0.1818,0.0909,0.0,0.0,0.0,0.0909,0.724
2025-08-06,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,2.457,0.2106,0.2106,0.2106,0.2106,0.2106,0.2106,0.2106,0.2106,0.2106,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2234
2025-08-10,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,4.7716,0.0,0.0,0.0,0.0572,0.0572,0.0572,0.0572,0.0572,0.0572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4338
2025-08-28,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,3.0196,0.0535,0.0729,0.1395,0.1395,0.1395,0.1395,0.1395,0.1395,0.1395,0.1818,0.1818,0.0909,0.0,0.0,0.0,0.0,0.0,0.2745
2025-08-29,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,11,12.1619,0.7383,1.4031,1.6056,1.6256,1.6537,1.6753,1.6753,1.6753,1.6754,0.0909,0.1818,0.0909,0.0909,0.0,0.0,0.0,0.0,1.1056
2025-09-02,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,3.6381,0.1376,0.2013,0.3601,0.4582,0.5783,0.8551,0.8551,1.0001,1.0348,0.1818,0.1818,0.0909,0.0,0.0,0.0,0.0,0.0909,0.3307
2025-09-15,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,5.5696,0.2362,0.3386,0.471,11.3978,19.4648,27.3884,27.7488,28.0354,28.0492,0.1818,0.0909,0.0909,0.1818,0.0909,0.0909,0.0,0.1818,0.5063
2025-09-23,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,8.6156,0.1216,0.2025,0.2152,0.2249,0.2249,0.2249,0.2249,0.2249,0.2249,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.7832
2025-09-29,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,1.9526,1.3536,1.5733,1.8397,2.2335,2.6554,2.6737,2.7925,2.8595,3.1234,0.4545,0.0909,0.1818,0.0909,0.0,0.0909,0.0909,0.1818,0.1775
2025-10-02,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,5.7521,0.0211,0.1578,0.1867,0.1867,0.1867,0.1867,0.1867,0.1867,0.1866,0.1818,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0,0.5229
2025-10-07,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,3.4734,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158
2025-10-13,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,11,4.9059,1.3663,2.0215,4.6971,5.2519,6.3956,6.4616,6.4616,6.4616,6.4617,0.1818,0.1818,0.0909,0.0,0.0,0.0,0.0,0.0909,0.446
2025-10-17,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,7.6277,2.1237,3.0202,3.1234,3.5019,3.5903,3.5903,3.5903,3.5903,3.5904,0.3636,0.2727,0.0,0.0,0.0909,0.0,0.0,0.0,0.6934
2025-10-21,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,5.1635,0.068,0.068,0.068,0.068,0.068,0.068,0.0848,0.0848,0.0848,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.4694
2025-10-22,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,11,4.3272,0.2047,0.2047,0.2047,0.2047,0.2047,0.2047,0.2302,0.2302,0.2302,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934
2025-10-25,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,11,12.1151,1.3553,1.3842,2.2475,2.2475,2.2475,2.2475,2.2475,2.2475,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1014
2025-10-26,google_play,Unity Ads,[UT] WG - Android - ROAS0- IT,11,5.2501,0.4906,1.1494,1.9711,1.9811,1.9811,1.9811,1.9811,1.9811,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.4773
2025-10-28,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,12.1937,0.6354,0.7086,0.7487,0.838,0.838,0.838,0.838,0.838,0.0,0.0909,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,1.1085
2025-10-29,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,10.3015,0.1321,0.3633,0.3633,0.3832,0.4148,0.4148,0.595,0.615,0.0,0.1818,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.9365
2025-10-30,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,14.5333,5.0027,9.0712,15.7212,28.5539,73.8402,146.8987,212.4261,268.2611,0.0,0.0909,0.0909,0.0909,0.0,0.0909,0.0909,0.0,0.0,1.3212
2025-11-02,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,9.7036,0.0,0.3439,0.3439,0.3439,0.3439,0.3439,0.3439,0.3439,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8821
2025-11-04,app_store,TikTok for Business,[TK] WG - iOS - US - Tutorial,11,28.5199,0.6326,0.9865,1.2121,1.929,1.9643,2.0281,2.0281,2.0281,0.0,0.3636,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,2.5927
2025-11-05,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,11,10.8514,0.4313,0.5598,0.8431,1.2107,1.4331,51.091,51.4894,51.7828,0.0,0.0909,0.0909,0.0,0.0909,0.0,0.0,0.0,0.0,0.9865
2025-11-06,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,3.8827,0.8372,0.8763,0.8763,0.8763,0.8763,0.8763,0.8763,0.8763,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.353
2025-11-07,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,7.9918,0.5561,0.9451,1.0872,1.2454,1.3418,1.3543,1.3543,1.3543,0.0,0.1818,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.7265
2025-11-07,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,11,15.8438,1.1904,2.1025,2.4638,2.5693,2.5832,2.5832,2.5832,2.5832,0.0,0.4545,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,1.4403
2025-11-07,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,30.254,5.7328,6.5574,7.2446,22.9459,46.5997,62.3941,62.9502,63.5833,0.0,0.0909,0.1818,0.1818,0.0909,0.0,0.0,0.0909,0.0,2.7504
2025-11-12,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,11,7.3703,1.8101,2.2989,4.2688,4.2688,4.2688,4.2688,4.3036,4.3036,0.0,0.2727,0.1818,0.0909,0.0,0.0,0.0,0.0,0.0,0.67
2025-11-15,app_store,TikTok for Business,[TK] WG - iOS - US - Tutorial,11,27.6401,2.2042,2.983,3.2225,4.2923,5.0242,6.5626,6.6348,6.6348,0.0,0.4545,0.2727,0.0909,0.0909,0.0909,0.0909,0.0,0.0,2.5127
2025-11-15,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,17.8415,10.9447,23.2216,47.8376,81.8121,114.1897,129.9762,134.417,139.0672,0.0,0.2727,0.0909,0.0909,0.1818,0.1818,0.0909,0.0909,0.0,1.622
2025-11-16,app_store,TikTok for Business,[TK] WG - iOS - US - Tutorial,11,22.8641,1.478,1.946,1.946,2.2077,3.4222,3.6375,3.7806,3.7901,0.0,0.2727,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,2.0786
2025-11-17,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,11,9.1354,1.4264,2.1656,2.6429,3.1617,3.2152,3.2152,3.2152,3.2152,0.0,0.1818,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.8305
2025-11-20,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,22.3641,1.5249,1.9871,2.115,3.3016,3.6466,4.8365,6.661,9.3695,0.0,0.1818,0.0909,0.0909,0.0,0.0909,0.0909,0.0909,0.0,2.0331
2025-11-23,app_store,TikTok for Business,[TK] WG - iOS - US - Tutorial,11,18.5193,0.3348,0.3348,0.3716,0.4823,0.4823,0.4823,0.4823,0.4823,0.0,0.0909,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,1.6836
2025-11-23,app_store,Unity Ads,[UT] WG - IOS - ROASD0 - US,11,13.3474,0.7428,1.9509,4.1492,4.1492,4.4697,8.4472,8.4472,8.4472,0.0,0.2727,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,1.2134
2025-11-25,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,2.4716,0.7616,1.1645,1.2363,1.5447,6.9566,88.9419,93.1839,97.3549,0.0,0.2727,0.0909,0.0,0.0909,0.0909,0.0909,0.0,0.0,0.2247
2025-11-26,google_play,Unity Ads,[UT] WG - Android - ROAS0- US,11,14.7252,1.2973,1.7327,1.7543,2.0385,2.3284,2.3284,2.3284,2.3284,0.0,0.1818,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,1.3387
2025-11-29,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,20.9364,0.4668,1.2305,1.9494,4.0344,4.802,4.802,4.802,4.802,0.0,0.0909,0.0909,0.1818,0.0909,0.0,0.0,0.0,0.0,1.9033
2025-12-03,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,15.2558,22.1551,29.9839,79.2414,119.1489,174.3649,194.8779,198.4079,201.9379,0.0,0.1818,0.1818,0.0909,0.0909,0.0,0.0,0.0,0.0,1.3869
2025-12-05,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,9.6273,4.0797,4.9723,11.5854,19.698,19.698,19.698,19.698,19.698,0.0,0.2727,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,0.8752
2025-12-12,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,0.7235,0.1183,0.129,0.1335,0.1372,0.1538,0.154,0.154,0.154,0.0,0.1818,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,0.0658
2025-12-25,google_play,Google Ads,[GA] WG - Android - ROAS - German - PrevSetup,11,10.2626,0.106,0.1401,0.5773,0.7412,0.7412,0.7512,0.7512,0.0,0.0,0.0909,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.933
2025-12-26,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,11.6021,12.4519,40.0713,87.695,133.5054,134.803,139.5448,145.141,0.0,0.0,0.6364,0.5455,0.0909,0.0909,0.0909,0.0909,0.0,0.0,1.0547
2026-01-01,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,12.6659,1.151,1.9123,2.116,2.5751,3.2742,3.9001,3.9001,0.0,0.0,0.2727,0.1818,0.0909,0.0909,0.0,0.0,0.0,0.0,1.1514
2026-01-02,app_store,Unity Ads,[UT] WG - IOS - CPI - KW,11,8.47,0.1303,0.6013,0.6729,0.6729,0.6913,0.6913,0.8465,0.0,0.0,0.4545,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.77
2026-01-03,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,20.8881,5.1694,5.3832,5.7484,5.964,22.423,52.0028,68.123,0.0,0.0,0.0,0.0909,0.0,0.0909,0.0,0.0,0.0,0.0,1.8989
2026-01-11,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,10.6348,0.9872,5.4707,5.8455,6.2158,6.9233,8.422,8.422,0.0,0.0,0.2727,0.0909,0.0909,0.0909,0.0,0.0,0.0,0.0,0.9668
2026-01-12,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,15.5323,0.7623,1.1049,1.4057,1.4057,1.4057,1.6165,1.6165,0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,1.412
2026-01-14,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,14.3599,0.1045,0.1045,0.1045,0.1045,0.1045,0.1045,0.1698,0.0,0.0,0.0909,0.0909,0.0,0.0909,0.0,0.0,0.0,0.0,1.3054
2026-01-17,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,4.8,0.9196,1.3757,1.6384,2.0223,2.0714,2.3974,3.1433,0.0,0.0,0.4545,0.1818,0.1818,0.1818,0.0909,0.1818,0.0,0.0,0.4364
2026-01-24,google_play,Google Ads,[GA] WG - Android - ROAS - Brazil - 1-2026,11,1.7507,0.1541,0.3555,0.3747,0.3747,0.3954,0.5845,0.0,0.0,0.0,0.2727,0.0909,0.0909,0.0,0.0909,0.0,0.0,0.0,0.1592
2026-01-24,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,8.5977,0.3073,6.7026,7.0366,15.1298,15.2514,15.302,0.0,0.0,0.0,0.2727,0.2727,0.2727,0.1818,0.1818,0.0,0.0,0.0,0.7816
2026-01-26,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,11,13.6052,0.5483,0.9343,2.0559,5.3747,8.2908,9.0515,0.0,0.0,0.0,0.1818,0.1818,0.0909,0.0909,0.0,0.0,0.0,0.0,1.2368
2026-01-26,google_play,Unity Ads,[UT] WG - Android - ROASD7- US,11,11.1864,0.1706,0.2415,0.4317,0.5871,0.6416,0.7398,0.0,0.0,0.0,0.2727,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,1.0169
2026-01-31,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,17.4357,32.7341,32.7341,41.2579,41.2579,41.2579,41.2579,0.0,0.0,0.0,0.1818,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,1.5851
2026-02-09,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - IT,11,5.9044,0.0852,0.1177,0.1177,0.1177,0.1177,0.1177,0.0,0.0,0.0,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5368
2026-02-11,app_store,Unity Ads,[UT] WG - IOS - ROASD7 - US,11,14.1511,2.1079,4.9035,6.1306,7.998,7.998,7.998,0.0,0.0,0.0,0.5455,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,1.2865
2026-02-12,app_store,Unity Ads,[UT] WG - iOS - Install - KW,11,9.0,0.1231,0.1431,0.1477,0.1477,0.1793,0.1793,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8182
2026-02-13,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,9.2492,3.5322,4.0142,5.11,6.215,8.3684,9.3034,0.0,0.0,0.0,0.3636,0.2727,0.3636,0.2727,0.0909,0.0,0.0,0.0,0.8408
2026-02-17,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,16.1705,33.1431,46.8868,54.0765,221.1837,229.7938,237.7109,0.0,0.0,0.0,0.2727,0.2727,0.1818,0.2727,0.0,0.0,0.0,0.0,1.47
2026-02-18,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,2.3522,0.018,0.018,0.018,0.018,0.018,0.0206,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2138
2026-02-19,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,6.0218,1.108,2.2739,3.0003,4.6404,6.7803,8.5353,0.0,0.0,0.0,0.1818,0.2727,0.0909,0.0909,0.0,0.0,0.0,0.0,0.5474
2026-02-24,google_play,Google Ads,[GA] WG - Android - ROAS - German - PrevSetup,11,24.3731,0.4571,0.959,1.6872,3.7142,7.0115,0.0,0.0,0.0,0.0,0.0,0.0909,0.0909,0.0909,0.0,0.0,0.0,0.0,2.2157
2026-02-27,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,6.8211,3.2827,4.482,5.1485,5.2701,5.2701,0.0,0.0,0.0,0.0,0.3636,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.6201
2026-02-28,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,8.172,0.4749,0.7393,0.8784,1.0307,1.1196,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0909,0.0,0.0,0.0,0.0,0.0,0.7429
2026-03-01,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,5.3609,0.0313,0.0424,0.0683,0.0683,0.0683,0.0,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4874
2026-03-02,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,6.3407,1.0396,1.7115,4.239,4.9819,6.0663,0.0,0.0,0.0,0.0,0.2727,0.3636,0.0909,0.0,0.0,0.0,0.0,0.0,0.5764
2026-03-02,google_play,Google Ads,[GA] WG - Android - ROAS - German - PrevSetup,11,25.0554,29.7188,50.0047,57.4408,60.6647,74.1518,0.0,0.0,0.0,0.0,0.3636,0.2727,0.2727,0.1818,0.0,0.0,0.0,0.0,2.2778
2026-03-14,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,4.1511,0.5598,2.0036,3.6671,6.5795,6.7543,0.0,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0909,0.0,0.0,0.0,0.0,0.3774
2026-03-15,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,6.7599,0.0071,0.0071,0.0071,0.0071,0.0071,0.0,0.0,0.0,0.0,0.2727,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.6145
2026-03-20,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,3.6046,0.0628,0.2454,0.2454,0.2454,0.2454,0.0,0.0,0.0,0.0,0.2727,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.3277
2026-03-21,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,11,4.359,0.0333,0.0333,0.0333,0.0333,0.0333,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3963
2026-03-23,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,7.304,1.1508,1.3331,1.6912,23.178,0.0,0.0,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.664
2026-03-25,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,4.1934,1.8295,2.578,3.9101,7.5137,0.0,0.0,0.0,0.0,0.0,0.0909,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.3812
2026-03-28,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,18.4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,1.673
2026-04-02,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,9.165,0.3539,0.747,0.9231,1.2983,0.0,0.0,0.0,0.0,0.0,0.2727,0.2727,0.1818,0.0,0.0,0.0,0.0,0.0,0.8332
2026-04-06,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,9.2473,1.3436,1.9065,2.3022,2.3022,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.8407
2026-04-07,google_play,Google Ads,[GA] WG - Android - ROAS - France,11,4.8942,1.0679,2.0471,2.7863,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.4449
2026-04-08,google_play,Google Ads,[GA] WG - Android - ROAS - US,11,39.1916,3.4854,5.2921,5.7304,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,3.5629
2025-01-05,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,10,2.1556,0.009,0.1446,0.1613,0.1613,0.1613,0.1613,0.1613,0.1613,0.1613,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2156
2025-01-21,google_play,Google Ads,[GA] WG - Android - ROAS - France,10,9.0383,0.7655,2.0068,2.4385,2.6638,3.3255,4.1847,5.1904,8.3865,11.7323,0.4,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.9038
2025-01-29,google_play,Google Ads,[GA] WG - Android - ROAS - US,10,10.2631,0.8183,1.0537,1.0537,1.0537,5.2714,5.2714,5.2714,5.2714,5.2936,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0263
2025-02-10,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,10,5.6602,0.869,0.9997,0.9997,0.9997,0.9997,1.0087,1.2027,1.2027,1.2026,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.566
2025-02-13,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,10,2.6519,0.2374,0.3324,0.3324,0.3324,0.3324,0.3324,0.3324,0.3324,0.3324,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2652
2025-02-13,google_play,Google Ads,[GA] WG - Android - ROAS - US,10,11.7741,0.2002,0.4482,0.4798,0.4798,0.4798,14.9083,20.3248,20.3248,20.3248,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,1.1774
2025-02-14,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,10,2.484,0.1286,0.1807,0.1807,0.1807,0.4015,0.4015,0.4015,0.4015,0.4014,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2484
2025-02-18,google_play,Google Ads,[GA] WG - Android - ROAS - US,10,7.9096,0.2259,0.3151,0.6301,0.842,0.842,0.9279,0.9279,0.9279,0.928,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.791
2025-02-21,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,10,1.894,0.0105,0.0141,1.9386,2.5907,5.0239,5.6679,5.6779,5.8105,5.9039,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.1894
2025-02-26,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,10,5.1673,0.1486,0.1914,0.211,0.215,0.215,0.215,0.215,0.215,0.2251,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.5167
2025-03-01,google_play,Google Ads,[GA] WG - Android - ROAS - US,10,6.3867,2.0305,2.2667,2.2667,2.2667,2.2667,2.2667,2.2667,2.2667,2.7901,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6387
2025-03-02,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,10,3.6586,1.1319,8.1828,8.1828,8.1828,19.0662,25.5424,25.5424,29.2826,29.2826,0.2,0.2,0.1,0.1,0.1,0.1,0.0,0.0,0.3659
2025-03-05,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,10,3.0124,2.085,2.6453,2.9876,3.311,3.4116,3.4351,3.8095,4.02,6.0067,0.3,0.2,0.1,0.0,0.1,0.0,0.1,0.2,0.3012
2025-03-08,google_play,Google Ads,[GA] WG - Android - ROAS - US,10,9.6042,0.9017,0.9017,0.9017,0.9017,0.9017,0.9017,5.1503,5.1503,5.1503,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.9604
2025-03-09,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,10,5.9713,0.0408,0.0514,0.0514,0.0514,0.0514,1.2486,1.6539,3.4546,4.0401,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.5971
2025-03-13,google_play,Google Ads,[GA] WG - Android - ROAS - France,10,5.45,0.0083,0.0457,0.1551,0.1551,0.1551,0.1551,0.1551,0.1551,0.1551,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.545
2025-03-14,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,10,3.0002,0.2921,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.4693,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.3
2025-03-15,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,10,4.4233,1.299,2.3704,2.3704,2.3704,2.3704,2.3704,2.3704,2.3704,2.3704,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4423
2025-03-22,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,10,3.7491,0.0079,0.0079,0.0079,0.0079,0.0135,0.0135,0.0135,0.0135,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3749
2025-03-28,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,10,5.4972,0.0892,0.1203,0.4198,1.7155,2.3033,4.7954,7.0138,8.9751,12.4988,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.5497
2025-04-05,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,10,9.7916,0.0,0.2056,0.2056,0.464,0.464,0.912,0.912,0.912,1.0612,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9792
2025-04-09,google_play,Google Ads,[GA] WG - Android - ROAS - German #2,10,4.932,0.9122,0.9789,1.0649,1.1486,1.211,1.211,1.211,1.211,1.211,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4932
2025-04-15,google_play,Google Ads,[GA] WG - Android - ROAS - SA + KW,10,4.5769,0.0,0.0167,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4577
2025-04-30,google_play,Facebook,Expired Attributions,10,0.0,0.9844,1.1747,1.1849,1.1994,1.2017,1.2017,1.2017,1.2017,1.2598,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0
2025-05-02,google_play,Google Ads,[GA] WG - Android - ROAS - US,10,13.8456,0.19,0.2304,0.2304,0.2304,0.2304,1.4486,1.4486,1.4486,1.4486,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,1.3846
2025-05-07,google_play,Google Ads,[GA] WG - Android - ROAS - US,10,38.7829,0.9461,2.2216,2.3146,2.3683,2.8148,2.9739,2.9739,2.9739,2.974,0.3,0.3,0.0,0.2,0.0,0.0,0.0,0.0,3.8783
2025-05-08,google_play,Google Ads,[GA] WG - Android - ROAS - Italy,10,2.4,0.6267,0.6267,1.3456,1.7779,1.8201,1.8201,1.8201,1.8201,1.8202,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.24
2025-05-09,google_play,Facebook,Expired Attributions,10,0.0,0.1892,0.3217,0.4915,0.7928,1.0663,1.4863,1.5992,1.7806,1.9897,0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.1,0.0
